RecipeId,Name,AuthorId,AuthorName,CookTime,PrepTime,TotalTime,DatePublished,Description,RecipeCategory,Keywords,Calories,FatContent,SaturatedFatContent,CholesterolContent,SodiumContent,CarbohydrateContent,FiberContent,SugarContent,ProteinContent,RecipeServings
4097,Scalloped Cushaw,1534,Tonkcats,,PT0S,PT0S,1999-11-10T01:13:00Z,"A cushaw is similar to a pumpkin. I cut it in half and  take out seeds, then fill cavity with a little water, cover  with foil and bake at 350 degrees until tender.",Vegetable,"c(""< 15 Mins"", ""Oven"")",3383.2,191.3,40.8,372.0,2455.6,415.7,0.4,400.1,16.2,
4098,Cushaw Casserole,1534,Tonkcats,PT45M,PT10M,PT55M,1999-11-10T01:13:00Z,"A cushaw is similar to a pumpkin. I cut it in half and  take out seeds, then fill cavity with a little water, cover  with foil and bake at 350 degrees until tender.",Vegetable,"c(""< 60 Mins"", ""Oven"", ""Easy"")",228.2,12.7,4.5,47.4,165.8,24.0,0.0,18.0,5.0,6.0
4099,Cushaw Casserole II,1534,Tonkcats,PT30M,PT30M,PT1H,1999-11-10T01:13:00Z,"A cushaw is similar to a pumpkin. I cut it in half and  take out seeds, then fill cavity with a little water, cover  with foil and bake at 350 degrees until tender.",Pineapple,"c(""Tropical Fruits"", ""Fruit"", ""Vegetable"", ""< 60 Mins"", ""Oven"", ""Easy"")",3515.8,184.6,116.6,488.1,1313.2,489.1,4.5,481.7,4.3,
4100,Butternut Squash Casserole,1534,Tonkcats,PT1H,PT0S,PT1H,1999-11-10T01:13:00Z,Make and share this Butternut Squash Casserole recipe from Food.com.,Vegetable,"c(""< 60 Mins"", ""Oven"")",369.5,18.2,11.2,147.5,166.4,48.8,1.7,41.5,5.5,
4101,Butternut Squash Casserole II,1534,Tonkcats,PT1H15M,PT0S,PT1H15M,1999-11-10T01:13:00Z,Make and share this Butternut Squash Casserole II recipe from Food.com.,Vegetable,"c(""Healthy"", ""Weeknight"", ""Oven"", ""< 4 Hours"")",224.3,7.4,3.0,104.4,99.1,32.9,1.0,13.0,7.9,6.0
4104,Ribbon Fantasy Fudge,1798,DFoulds936,,PT0S,PT0S,1999-11-07T12:23:00Z,Make and share this Ribbon Fantasy Fudge recipe from Food.com.,Candy,"c(""Dessert"", ""< 15 Mins"", ""For Large Groups"")",168.3,7.2,3.8,11.7,53.2,25.3,0.5,22.1,1.5,36.0
4105,Whole Wheat Bread,1534,Tonkcats,,PT0S,PT3H10M,1999-11-07T12:45:00Z,Make and share this Whole Wheat Bread recipe from Food.com.,Yeast Breads,"c(""Breads"", ""Low Cholesterol"", ""Healthy"", ""Weeknight"", ""Bread Machine"", ""Small Appliance"", ""< 4 Hours"", ""Easy"")",1510.1,26.8,12.6,48.0,3719.8,286.3,40.1,26.2,54.2,
4106,Hungarian Pork and Sauerkraut Goulash,1534,Tonkcats,PT2H,PT0S,PT2H,1999-11-05T02:30:00Z,Make and share this Hungarian Pork and Sauerkraut Goulash recipe from Food.com.,Pork,"c(""Meat"", ""Hungarian"", ""European"", ""Weeknight"", ""< 4 Hours"")",218.8,16.6,10.1,33.8,2162.4,15.6,4.6,4.9,4.5,6.0
4108,Crisp Lasagna Chips,1534,Tonkcats,PT5M,PT15M,PT20M,1999-11-10T01:13:00Z,Make and share this Crisp Lasagna Chips recipe from Food.com.,Lunch/Snacks,"c(""European"", ""Low Cholesterol"", ""Healthy"", ""Kid Friendly"", ""< 30 Mins"", ""Deep Fried"", ""Easy"")",1691.8,6.9,1.3,0.0,22.8,340.5,14.6,8.1,59.5,
4109,Scallop Lasagna,1534,Tonkcats,,PT0S,PT0S,1999-11-10T01:13:00Z,Make and share this Scallop Lasagna recipe from Food.com.,European,"c(""< 15 Mins"", ""Oven"")",340.1,18.7,11.4,76.3,540.3,22.0,0.9,1.2,18.7,
4110,Lasagna Pierogi,1534,Tonkcats,,PT0S,PT0S,1999-11-10T01:13:00Z,Make and share this Lasagna Pierogi recipe from Food.com.,One Dish Meal,"c(""European"", ""< 15 Mins"", ""Oven"")",620.9,39.9,25.0,109.8,529.1,55.4,6.3,4.1,13.5,
4111,Potato Lasagna,1534,Tonkcats,,PT0S,PT0S,1999-11-10T01:13:00Z,Make and share this Potato Lasagna recipe from Food.com.,Potato,"c(""Vegetable"", ""European"", ""< 15 Mins"", ""Oven"", ""Easy"")",4043.4,389.4,246.8,1089.3,4090.4,60.2,7.7,25.5,92.7,1.0
4112,Golden Bran and Raspberry Muffins,1864,quotequotecarolreu,PT25M,PT8M,PT33M,1999-11-07T12:53:00Z,Make and share this Golden Bran and Raspberry Muffins recipe from Food.com.,Quick Breads,"c(""Breads"", ""Raspberries"", ""Berries"", ""Fruit"", ""Low Cholesterol"", ""Healthy"", ""< 60 Mins"", ""Oven"")",177.5,0.7,0.1,0.4,263.0,40.9,5.6,9.6,5.6,6.0
4113,Sweet Potato and Raisin Muffins,1864,quotequotecarolreu,PT25M,PT15M,PT40M,1999-11-07T12:56:00Z,Make and share this Sweet Potato and Raisin Muffins recipe from Food.com.,Quick Breads,"c(""Breads"", ""Potato"", ""Vegetable"", ""Low Cholesterol"", ""Healthy"", ""< 60 Mins"", ""< 15 Mins"", ""Oven"")",219.7,0.4,0.1,0.4,243.8,49.1,2.3,12.8,5.5,7.0
4114,Pineapple Filling,1862,Traci  Jeff Poole2,,PT15M,PT15M,1999-11-10T01:13:00Z,Make and share this Pineapple Filling recipe from Food.com.,Dessert,"c(""Pineapple"", ""Tropical Fruits"", ""Fruit"", ""Low Protein"", ""Healthy"", ""< 15 Mins"", ""Easy"")",849.8,17.2,8.9,242.0,448.4,167.9,3.4,133.4,11.2,
4115,Pecan Filling,1862,Traci  Jeff Poole2,,PT15M,PT15M,1999-11-10T01:13:00Z,Make and share this Pecan Filling recipe from Food.com.,Dessert,"c(""Fruit"", ""Nuts"", ""Healthy"", ""< 15 Mins"", ""Easy"")",2764.5,86.3,10.8,634.5,804.5,511.1,9.9,181.7,29.6,
4116,Orange Filling,1862,Traci  Jeff Poole2,PT15M,PT5M,PT20M,1999-11-10T01:13:00Z,Make and share this Orange Filling recipe from Food.com.,Dessert,"c(""Oranges"", ""Citrus"", ""Fruit"", ""Low Protein"", ""Healthy"", ""< 30 Mins"")",647.7,16.1,8.8,219.3,93.8,124.1,0.8,96.5,4.4,
4117,Bucket Lasagna,1895,ziggy,,PT0S,PT45M,1999-11-04T00:42:00Z,This is a method of preparing Lasagna which makes 6 dinners which can be frozen and re-heated in a crockpot.,European,"""< 60 Mins""",916.9,52.8,20.0,403.3,846.6,5.3,0.0,4.2,99.1,
4118,Lasagna Rolls,1866,Helen Watson1,PT20M,PT45M,PT1H5M,1999-11-07T13:02:00Z,Make and share this Lasagna Rolls recipe from Food.com.,Oven,"""< 4 Hours""",209.4,12.0,7.1,86.0,366.5,12.1,0.8,0.4,13.5,4.0
4119,Cognac Truffles,1891,Kim19068,,PT25M,PT25M,1999-11-07T13:04:00Z,Make and share this Cognac Truffles recipe from Food.com.,Candy,"c(""Dessert"", ""Very Low Carbs"", ""Low Protein"", ""< 30 Mins"", ""< 15 Mins"", ""For Large Groups"", ""Easy"")",26.9,2.8,1.7,8.8,10.6,0.3,0.0,0.0,0.3,24.0
4120,Portuguese Red Bean Soup,1891,Kim19068,PT50M,PT20M,PT1H10M,1999-11-04T07:12:00Z,Make and share this Portuguese Red Bean Soup recipe from Food.com.,Pork,"c(""Beans"", ""Meat"", ""Portuguese"", ""European"", ""Low Protein"", ""Low Cholesterol"", ""< 4 Hours"")",456.0,29.3,10.2,47.5,983.1,32.0,5.4,11.0,17.3,6.0
4121,Honey Oat Biscotti,1864,quotequotecarolreu,,PT0S,PT0S,1999-11-07T13:07:00Z,Make and share this Honey Oat Biscotti recipe from Food.com.,Dessert,"c(""Cookie & Brownie"", ""European"", ""< 15 Mins"", ""For Large Groups"", ""Oven"")",102.5,4.1,0.8,10.3,106.8,14.9,0.9,6.0,2.0,36.0
4122,Ice Box Fruitcake II,1891,Kim19068,PT24H,PT45M,PT24H45M,1999-11-07T13:09:00Z,Make and share this Ice Box Fruitcake II recipe from Food.com.,Dessert,"c(""Fruit"", ""Christmas"", ""Refrigerator"")",6234.5,391.2,107.5,135.0,1683.2,660.8,55.1,346.8,84.8,
4123,Onion with Tomato Sauce,1543,Doreen Randal,,PT0S,PT0S,1999-11-05T11:08:00Z,Make and share this Onion with Tomato Sauce recipe from Food.com.,< 15 Mins,,2429.6,164.3,23.0,0.0,73.4,246.7,26.1,147.2,18.7,
4124,Old-Fashioned Scrapple,1534,Tonkcats,PT30M,PT40M,PT1H10M,1999-11-10T01:13:00Z,Make and share this Old-Fashioned Scrapple recipe from Food.com.,Breakfast,"c(""Pork"", ""Meat"", ""Low Protein"", ""Low Cholesterol"", ""< 4 Hours"")",231.4,12.9,3.4,33.8,247.6,16.0,1.2,0.2,12.4,
4125,Scrapple,1534,Tonkcats,,PT0S,PT0S,1999-11-10T01:13:00Z,Make and share this Scrapple recipe from Food.com.,Breakfast,"c(""Pork"", ""Meat"", ""< 15 Mins"")",171.9,1.7,0.2,0.0,16.5,36.7,3.6,0.9,3.9,
4126,Crunchy Christmas Cookies,1534,Tonkcats,PT15M,PT10M,PT25M,1999-11-10T01:13:00Z,Make and share this Crunchy Christmas Cookies recipe from Food.com.,Dessert,"c(""Cookie & Brownie"", ""Christmas"", ""< 30 Mins"", ""Oven"")",89.7,4.7,2.5,12.7,79.8,11.1,0.7,6.0,1.2,
4127,Easy Christmas Cookies,1534,Tonkcats,,PT0S,PT0S,1999-11-10T01:13:00Z,Make and share this Easy Christmas Cookies recipe from Food.com.,Dessert,"c(""Cookie & Brownie"", ""Christmas"", ""< 15 Mins"", ""Easy"")",80.4,3.4,1.4,1.1,49.6,12.3,0.2,8.3,0.6,
4128,Easy Christmas Cookies II,1534,Tonkcats,PT12M,PT0S,PT12M,1999-11-10T01:13:00Z,Make and share this Easy Christmas Cookies II recipe from Food.com.,Dessert,"c(""Cookie & Brownie"", ""Christmas"", ""< 15 Mins"", ""Oven"", ""Easy"")",108.1,6.1,1.6,7.7,67.2,12.4,0.2,5.7,1.2,
4129,Christmas Cookies,1534,Tonkcats,PT8M,PT0S,PT8M,1999-11-10T01:13:00Z,Make and share this Christmas Cookies recipe from Food.com.,Drop Cookies,"c(""Dessert"", ""Cookie & Brownie"", ""Christmas"", ""< 15 Mins"", ""For Large Groups"", ""Oven"")",137.7,6.2,1.2,7.8,73.5,20.1,1.1,12.7,1.6,55.0
4130,Sweet Pumpkin Chips,1534,Tonkcats,,PT0S,PT0S,1999-11-10T01:13:00Z,Make and share this Sweet Pumpkin Chips recipe from Food.com.,Yam/Sweet Potato,"c(""Potato"", ""Vegetable"", ""Low Protein"", ""Low Cholesterol"", ""Healthy"", ""Free Of..."", ""< 15 Mins"", ""Easy"")",18715.9,8.5,2.6,0.0,176.2,4648.7,19.1,4553.1,16.0,
4131,Sweet Pumpkin Pickles,1534,Tonkcats,,PT0S,PT0S,1999-11-10T01:13:00Z,Make and share this Sweet Pumpkin Pickles recipe from Food.com.,Vegetable,"c(""Low Protein"", ""Low Cholesterol"", ""Healthy"", ""Free Of..."", ""< 15 Mins"", ""Canning"", ""Easy"")",609.8,0.2,0.1,0.0,10.3,149.9,1.2,137.0,2.3,
4132,Flour Tortillas,1762,lkadlec,,PT0S,PT0S,1999-11-06T07:03:00Z,Make and share this Flour Tortillas recipe from Food.com.,Breads,"c(""Mexican"", ""Low Cholesterol"", ""Healthy"", ""< 15 Mins"", ""Easy"")",1136.3,28.1,6.8,0.0,1174.8,190.8,6.8,0.7,25.8,1.0
4133,Baked Butternut Squash With Orange,1866,Helen Watson1,PT45M,PT0S,PT45M,1999-11-07T13:25:00Z,Make and share this Baked Butternut Squash With Orange recipe from Food.com.,Low Protein,"c(""Low Cholesterol"", ""Healthy"", ""< 60 Mins"", ""Oven"")",191.6,3.8,0.5,0.0,13.3,41.5,7.4,12.4,3.6,4.0
4135,Jack Daniel's Marinade,1902,jynxx6969,,PT1H,PT1H,1999-11-07T13:34:00Z,Make and share this Jack Daniel's Marinade recipe from Food.com.,Low Protein,"c(""Low Cholesterol"", ""Healthy"", ""< 60 Mins"", ""Easy"")",319.5,0.1,0.0,0.0,5095.6,47.9,1.0,44.2,6.5,
4136,Mexicalli Onions,1543,Doreen Randal,,PT0S,PT0S,1999-11-07T13:26:00Z,Make and share this Mexicalli Onions recipe from Food.com.,Onions,"c(""Vegetable"", ""Mexican"", ""Low Protein"", ""Low Cholesterol"", ""Healthy"", ""< 15 Mins"", ""Oven"")",108.6,4.7,2.8,12.0,85.3,15.2,2.1,4.8,2.9,6.0
4137,Beef Jerky II,1903,tcantwell,,PT0S,PT0S,1999-11-07T13:36:00Z,Make and share this Beef Jerky II recipe from Food.com.,Lunch/Snacks,"c(""Meat"", ""< 15 Mins"", ""Oven"")",116.8,0.1,0.0,0.0,6019.2,22.4,0.9,11.5,8.1,
4138,Lasagna Rollups with Bechamel Sauce,1642,M Messer,,PT0S,PT0S,1999-11-07T13:28:00Z,"I cut this recipe out of something (looks like maybe a newspaper a year or so ago), and it is terrific.  My family doesn't eat the old fashioned lasagna anymore!",European,"c(""< 15 Mins"", ""Oven"")",1393.2,121.2,57.8,234.8,1114.2,49.1,3.4,7.9,26.3,6.0
4139,Cannoli with Amaretto Filling,1544,tranch,,PT1H,PT1H,1999-11-07T13:31:00Z,Make and share this Cannoli with Amaretto Filling recipe from Food.com.,Dessert,"c(""European"", ""< 60 Mins"")",268.6,14.7,9.1,46.3,117.5,29.9,1.8,11.1,6.0,12.0
4140,Phyllo-Wrapped Salmon with Roasted Red Peppers,1904,Arna Clark,PT35M,PT10M,PT45M,1999-11-07T13:37:00Z,Make and share this Phyllo-Wrapped Salmon with Roasted Red Peppers recipe from Food.com.,Lunch/Snacks,"c(""Roast"", ""< 60 Mins"", ""Oven"", ""Easy"")",397.8,20.0,9.0,95.0,709.5,20.9,1.0,0.1,31.8,6.0
4141,Whipping Cream Cake,1904,Arna Clark,,PT0S,PT0S,1999-11-07T13:39:00Z,"My favorite cake recipe is Whipping Cream Cake.  It's a variation on  the pound cake I fell in love with in the corner delis in New York  sold by the slice wrapped in celophane.  It's fancy enough for company  with raspberry sauce and extra whipped cream, or great just plain in my  lunchbox the next day.",Dessert,"c(""< 15 Mins"", ""Oven"")",6709.6,304.2,181.3,1930.1,2152.0,930.1,7.0,602.1,78.2,
4142,Shrimp in Whiskey Sauce,1534,Tonkcats,,PT0S,PT0S,1999-11-06T01:22:00Z,Make and share this Shrimp in Whiskey Sauce recipe from Food.com.,< 15 Mins,,475.4,28.6,16.7,371.6,1403.5,9.2,0.2,0.1,32.7,4.0
4143,Mandarin Pork Chops,1543,Doreen Randal,,PT0S,PT0S,1999-11-07T13:44:00Z,Make and share this Mandarin Pork Chops recipe from Food.com.,Pork,"c(""Meat"", ""< 15 Mins"")",477.3,21.8,6.5,137.3,127.7,27.1,2.1,21.8,42.5,4.0
4145,Cocoa Macaroon Muffins,55166,peppermintkitty,,PT0S,PT0S,1999-11-08T06:13:00Z,Make and share this Cocoa Macaroon Muffins recipe from Food.com.,Quick Breads,"c(""Breads"", ""< 15 Mins"", ""Oven"")",263.6,13.9,6.9,22.6,312.4,31.8,2.5,12.6,4.7,
4146,Cold Mozzarella Cheese Dip,1535,Marg CaymanDesigns,,PT10M,PT10M,1999-11-08T06:15:00Z,"This dip is one that I am always told to bring to a gathering. We have found that we like to use half mozzarella and half colby cheese or I add some sharp cheddar for a change of pace. It is REALLY good as a spread on a ham sandwich as well. (This is the original recipe I was given, I have altered some of the ingredient amounts though for more flavor.)",< 15 Mins,"c(""For Large Groups"", ""Refrigerator"", ""Easy"")",14.3,1.2,0.7,3.6,17.3,0.3,0.0,0.3,0.6,60.0
4148,Ham and Cheese Spread,1535,Marg CaymanDesigns,,PT0S,PT0S,1999-11-08T06:18:00Z,Make and share this Ham and Cheese Spread recipe from Food.com.,Spreads,"c(""Cheese"", ""< 15 Mins"")",199.8,18.0,10.2,61.0,324.1,2.4,0.0,1.7,7.5,
4149,Pizza Dip,1757,Meho98,,PT0S,PT0S,1999-11-08T06:19:00Z,Make and share this Pizza Dip recipe from Food.com.,High In...,"c(""Microwave"", ""< 15 Mins"", ""Easy"")",975.0,71.1,44.5,246.8,3004.7,30.2,4.5,14.6,54.0,1.0
4150,Morning Maple Muffins,1535,Marg CaymanDesigns,,PT0S,PT0S,1999-11-08T06:20:00Z,Make and share this Morning Maple Muffins recipe from Food.com.,Quick Breads,"c(""Breads"", ""< 15 Mins"", ""Oven"")",212.2,9.3,5.4,34.2,204.7,29.9,0.6,15.2,2.9,
4151,Burst O' Lemon Muffins,1535,Marg CaymanDesigns,PT18M,PT25M,PT43M,1999-11-08T06:22:00Z,"Only try these if you love lemon as they are pretty intense. I used the grater on the zest of one lemon and it was no where near 1-2 tbs  but I think it was plenty. We liked them but my son preferred his without the glaze. 
I'd like to try the glaze with confectioners sugar and try the muffins with vanilla yogurt some time.",Quick Breads,"c(""Breads"", ""Fruit"", ""< 60 Mins"", ""Oven"")",236.5,8.7,6.0,29.9,227.1,37.0,1.3,21.7,3.7,
4152,Mashed Potato Drop Doughnuts,1535,Marg CaymanDesigns,PT5M,PT5M,PT10M,1999-11-08T06:24:00Z,Make and share this Mashed Potato Drop Doughnuts recipe from Food.com.,Breads,"c(""Potato"", ""Vegetable"", ""Healthy"", ""Hanukkah"", ""< 15 Mins"", ""Deep Fried"")",308.5,7.3,3.8,61.5,223.0,52.6,1.7,13.9,7.4,
4153,Shrimp Spread,1535,Marg CaymanDesigns,PT8H,PT5M,PT8H5M,1999-11-08T06:26:00Z,Make and share this Shrimp Spread recipe from Food.com.,Spreads,"c(""Weeknight"", ""For Large Groups"")",16.0,1.6,0.9,4.9,20.1,0.3,0.0,0.2,0.3,20.0
4154,Grandma's Busy Day Casserole,1905,Bev Sharon,PT1H,PT0S,PT1H,1999-11-08T06:28:00Z,Make and share this Grandma's Busy Day Casserole recipe from Food.com.,< 60 Mins,"c(""Oven"", ""Easy"")",305.1,13.8,5.1,77.1,415.5,17.8,1.8,1.9,26.1,
4155,Cherry Almond Muffins or Coffee Cake,1535,Marg CaymanDesigns,PT35M,PT25M,PT1H,1999-11-08T06:30:00Z,"I'm not sure where I originally got this recipe but I just recently tried it myself. Since the batter is more like a dough, I found it incredibly hard to layer in the muffin tins as described. Next time I'm going to use my springform pan and make a layered coffeecake instead and bake it for about 50 minutes.",Quick Breads,"c(""Breads"", ""Cherries"", ""Fruit"", ""< 60 Mins"", ""Oven"")",708.6,38.2,21.5,150.5,478.7,82.3,2.2,44.2,10.6,
4156,Cappuccino Muffins,1535,Marg CaymanDesigns,PT20M,PT15M,PT35M,1999-11-08T06:32:00Z,"My kids have declared these &quot;phenomenal!&quot; The muffins are good in their own right but the spread gives them an incredible extra dimension. Please note, it is a cream cheese spread and not a sweet icing. The chocolate chips will not change form much. Perfect with a big, cold glass of milk or cup of coffee!",Quick Breads,"c(""Breads"", ""Sweet"", ""< 60 Mins"", ""For Large Groups"", ""Oven"")",274.7,14.2,8.5,42.1,247.5,34.9,1.3,18.7,4.0,14.0
4157,Applesauce Drop Doughnuts,1535,Marg CaymanDesigns,PT15M,PT5M,PT20M,1999-11-08T06:34:00Z,Quick &amp; easy to make. You can have the batter whipped up in the amount of time it takes for the oil to heat. (I use a Fry Daddy.) We actually like them better after they sit for 5-6 hours rather than warm like most doughnuts I make.,Breads,"c(""Healthy"", ""Hanukkah"", ""< 30 Mins"", ""Deep Fried"")",121.7,2.0,1.0,23.5,151.0,22.9,0.7,5.5,2.9,
4158,Green Bean Casserole,1534,Tonkcats,PT30M,PT10M,PT40M,1999-11-10T01:13:00Z,Make and share this Green Bean Casserole recipe from Food.com.,Vegetable,"c(""< 60 Mins"", ""Oven"", ""Easy"")",113.1,3.3,0.8,0.0,721.4,18.3,4.5,4.2,3.8,
4159,Green Bean Casserole II,1534,Tonkcats,PT45M,PT0S,PT45M,1999-11-10T01:13:00Z,Make and share this Green Bean Casserole II recipe from Food.com.,Vegetable,"c(""< 60 Mins"", ""Oven"")",3985.3,254.2,72.6,152.7,8046.8,377.4,19.6,55.9,63.0,
4160,Green Bean Casserole IV,1534,Tonkcats,,PT0S,PT0S,1999-11-10T01:13:00Z,Make and share this Green Bean Casserole IV recipe from Food.com.,Vegetable,"c(""< 15 Mins"", ""Oven"")",2267.8,158.6,68.3,322.1,8764.4,139.1,38.3,62.3,92.3,
4161,Cranberry Crumb Squares,1572,Ed Paulhus,PT1H5M,PT15M,PT1H20M,1999-11-08T06:39:00Z,Make and share this Cranberry Crumb Squares recipe from Food.com.,Bar Cookie,"c(""Dessert"", ""Cookie & Brownie"", ""For Large Groups"", ""Oven"", ""< 4 Hours"")",257.1,15.2,8.3,37.4,112.2,27.7,0.7,18.8,3.8,24.0
4163,Farm-Style Sausage Patties,1836,Wayne Adair1,PT15M,PT15M,PT30M,1999-11-08T06:42:00Z,Make and share this Farm-Style Sausage Patties recipe from Food.com.,Breakfast,"c(""Very Low Carbs"", ""< 30 Mins"", ""Easy"")",1427.7,120.5,42.9,314.6,2473.9,5.3,1.3,1.6,75.2,
4164,Carne De Puerco En Chile Verde,1534,Tonkcats,PT1H,PT15M,PT1H15M,1999-11-08T06:44:00Z,Make and share this Carne De Puerco En Chile Verde recipe from Food.com.,Pork,"c(""Meat"", ""Mexican"", ""Very Low Carbs"", ""< 4 Hours"", ""Easy"")",264.6,10.6,3.5,95.2,70.2,8.5,1.5,4.3,32.8,4.0
4165,Easy Crock Pot Chicken Cacciatore,1752,Bob Ross,PT4H,PT15M,PT4H15M,1999-11-08T06:47:00Z,Make and share this Easy Crock Pot Chicken Cacciatore recipe from Food.com.,Whole Chicken,"c(""Chicken"", ""Poultry"", ""Vegetable"", ""Meat"", ""European"", ""Weeknight"")",550.2,34.6,9.9,170.1,1000.7,14.0,3.0,8.4,45.6,6.0
4166,Breakfast Sausage,1544,tranch,,PT10M,PT10M,1999-11-08T06:49:00Z,Make and share this Breakfast Sausage recipe from Food.com.,Breakfast,"c(""Very Low Carbs"", ""High Protein"", ""High In..."", ""< 15 Mins"", ""For Large Groups"", ""Easy"")",141.3,7.6,2.1,71.7,144.0,1.1,0.3,0.0,16.1,20.0
4167,Never Fail Pie Crust,1544,tranch,,PT0S,PT0S,1999-11-08T06:50:00Z,Make and share this Never Fail Pie Crust recipe from Food.com.,Pie,"c(""Dessert"", ""< 15 Mins"")",1270.6,92.1,26.4,46.5,693.4,96.8,3.4,1.4,14.5,
4168,Carolina Pilau (Perloo),1544,tranch,PT40M,PT10M,PT50M,1999-11-08T06:52:00Z,"In the Carolinas rice often means pilau (pronounced perloo), a combination of meat, vegetables, or seafood and rice that can serve as an accompaniment to other dishes or stand alone as a staple.",Long Grain Rice,"c(""Poultry"", ""Rice"", ""Meat"", ""< 60 Mins"")",509.6,30.0,9.3,92.1,665.7,31.3,0.9,0.9,25.9,10.0
4169,Chiffon Pumpkin Pie,1534,Tonkcats,PT50M,PT0S,PT50M,1999-11-10T01:13:00Z,Make and share this Chiffon Pumpkin Pie recipe from Food.com.,Pie,"c(""Dessert"", ""Thanksgiving"", ""< 60 Mins"", ""Oven"")",367.9,13.7,4.0,110.0,318.2,56.3,1.8,36.6,6.8,6.0
4170,Favorite Pumpkin Pie,1534,Tonkcats,PT40M,PT10M,PT50M,1999-11-10T01:13:00Z,Make and share this Favorite Pumpkin Pie recipe from Food.com.,Pie,"c(""Dessert"", ""Thanksgiving"", ""< 60 Mins"", ""Oven"")",231.8,11.0,3.3,75.1,459.5,28.8,1.4,13.2,5.2,8.0
4171,Cookies in a Jar,1556,Strawberry Girl,,PT0S,PT0S,1999-11-08T06:55:00Z,"As a Nestle employee, I'd encourage non-Americans to use Smarties.:-) We also make red and green ones for the holiday season. (American 'Smarties' are a completely different creature... pressed sugar candy. Don't use them!)",Dessert,"c(""Cookie & Brownie"", ""Healthy"", ""< 15 Mins"", ""Easy"")",105.3,1.9,1.1,1.2,32.5,20.9,0.4,13.9,1.2,
4172,Chicken Pepperoni,1531,Mimi Hiller,PT25M,PT45M,PT1H10M,1999-11-08T06:58:00Z,"If you're looking to impress  someone, you couldn't do it better...and or easier. Just be careful that  you don't overcook the chicken.",Chicken,"c(""Poultry"", ""Meat"", ""Healthy"", ""< 4 Hours"")",446.1,4.5,0.9,72.9,1368.1,65.5,5.8,11.7,36.2,4.0
4173,Chocolate Pudding Cake,1534,Tonkcats,PT35M,PT15M,PT50M,1999-11-10T01:13:00Z,Make and share this Chocolate Pudding Cake recipe from Food.com.,Dessert,"c(""< 60 Mins"", ""Oven"")",431.0,20.1,3.4,46.5,459.4,60.8,2.7,39.5,6.9,
4174,Chocolate Pudding Cake II,1534,Tonkcats,,PT0S,PT0S,1999-11-10T01:13:00Z,Make and share this Chocolate Pudding Cake II recipe from Food.com.,Dessert,"c(""Low Cholesterol"", ""< 15 Mins"", ""Oven"")",304.9,11.1,1.6,1.9,209.8,49.0,1.9,33.1,4.1,9.0
4176,Chicken Pasta Casserole,1534,Tonkcats,,PT0S,PT0S,1999-11-10T01:13:00Z,Make and share this Chicken Pasta Casserole recipe from Food.com.,Whole Chicken,"c(""Chicken"", ""Poultry"", ""Meat"", ""< 15 Mins"", ""Oven"")",767.6,42.7,21.2,175.8,1905.7,48.1,2.1,13.0,46.0,8.0
4177,Pasta and Vegetable Salad with Chicken,1534,Tonkcats,PT3H,PT10M,PT3H10M,1999-11-10T01:13:00Z,Make and share this Pasta and Vegetable Salad with Chicken recipe from Food.com.,Chicken,"c(""Poultry"", ""Vegetable"", ""Meat"", ""Lactose Free"", ""Free Of..."", ""Weeknight"", ""< 4 Hours"")",490.5,28.3,4.0,0.0,29.3,49.8,3.9,5.2,10.9,4.0
4178,Cornbread With Corn Casserole,1534,Tonkcats,PT1H,PT5M,PT1H5M,1999-11-08T07:04:00Z,Make and share this Cornbread With Corn Casserole recipe from Food.com.,Breads,"c(""Corn"", ""Vegetable"", ""Weeknight"", ""Oven"", ""< 4 Hours"", ""Easy"")",272.3,11.3,2.6,47.1,727.9,39.7,3.6,2.9,6.0,
4180,Pineapple Roast Turkey,1534,Tonkcats,,PT0S,PT0S,1999-11-10T01:13:00Z,Make and share this Pineapple Roast Turkey recipe from Food.com.,Pineapple,"c(""Poultry"", ""Tropical Fruits"", ""Fruit"", ""Meat"", ""Roast"", ""< 15 Mins"", ""Oven"")",62.4,0.1,0.0,0.0,253.2,13.2,0.9,10.2,0.9,
4181,Honey Glazed Turkey,1534,Tonkcats,PT3H,PT30M,PT3H30M,1999-11-10T01:13:00Z,Make and share this Honey Glazed Turkey recipe from Food.com.,Poultry,"c(""Meat"", ""< 15 Mins"", ""Oven"", ""< 4 Hours"")",529.5,24.6,15.1,61.1,1909.2,77.4,4.9,65.5,6.8,
